Quote,Start Location,End Location,Is Quote
"""

""",14688,14692,True
"""

""",14688,14692,True
"""

""",14688,14692,True
"""

""",14688,14692,True
"""

""",14688,14692,True
"""

""",14688,14692,True
"""

""",14688,14692,True
"""

Laurie walked in silence a few minutes, and Jo watched him, wishing she
had held her tongue, for his eyes looked angry, though his lips still
smiled as if at her warnings.

""",329309,329486,True
""" he asked
presently.

""",329537,329561,True
"""

""",14688,14692,True
"""

""",14688,14692,True
"""

""",14688,14692,True
"""

""",14688,14692,True
""" began Jo, but stopped suddenly, remembering that
she had.

""",329883,329945,True
""" cried Laurie.

""",110027,110045,True
"""

""",14688,14692,True
"""

""",14688,14692,True
"""

""",14688,14692,True
"""

""",14688,14692,True
"""

""",14688,14692,True
"""

""",14688,14692,True
"""

""",14688,14692,True
"""

""",14688,14692,True
""" whispered Jo, in her confidant's ear.

""",330571,330613,True
""" cried
Laurie, throwing up his hat and catching it again, to the great delight
of two ducks, four cats, five hens, and half a dozen Irish children; for
they were out of the city now.

                 [Illustration: Hurrah for Miss March]

""",330670,330912,True
"""

""",14688,14692,True
"""

Jo's eyes sparkled, for it is always pleasant to be believed in; and a
friend's praise is always sweeter than a dozen newspaper puffs.

""",331284,331424,True
""" she said, trying to extinguish the brilliant hopes that blazed
up at a word of encouragement.

""",331497,331595,True
"""

""",14688,14692,True
""" said Jo, looking disappointed, as Laurie nodded and
twinkled, with a face full of mysterious intelligence.

""",331798,331909,True
"""

""",14688,14692,True
"""

Laurie bent, and whispered three words in Jo's ear, which produced a
comical change. She stood and stared at him for a minute, looking both
surprised and displeased, then walked on, saying sharply, """,332003,332205,True
"""

""",14688,14692,True
"""

""",14688,14692,True
"""

""",14688,14692,True
"""

""",14688,14692,True
"""

""",14688,14692,True
"""

""",14688,14692,True
"""

""",14688,14692,True
"""

""",14688,14692,True
"""

""",14688,14692,True
"""

""",14688,14692,True
"""

""",14688,14692,True
"""

""",14688,14692,True
"""

""",14688,14692,True
"""

""",14688,14692,True
"""

""",14688,14692,True
"""

""",14688,14692,True
""" cried Jo fiercely.

""",332834,332857,True
""" and Laurie chuckled at the idea.

""",332869,332906,True
""" said Jo, rather ungratefully.

""",332995,333029,True
""" suggested
Laurie.

No one was in sight; the smooth road sloped invitingly before her; and
finding the temptation irresistible, Jo darted away, soon leaving hat
and comb behind her, and scattering hair-pins as she ran. Laurie reached
the goal first, and was quite satisfied with the success of his
treatment; for his Atalanta came panting up, with flying hair, bright
eyes, ruddy cheeks, and no signs of dissatisfaction in her face.

                     [Illustration: Jo darted away]

""",333082,333571,True
""" said Jo, dropping down
under a maple-tree, which was carpeting the bank with crimson leaves.

Laurie leisurely departed to recover the lost property, and Jo bundled
up her braids, hoping no one would pass by till she was tidy again. But
some one did pass, and who should it be but Meg, looking particularly
ladylike in her state and festival suit, for she had been making calls.

""",333763,334146,True
""" she asked, regarding her
dishevelled sister with well-bred surprise.

""",334183,334256,True
""" meekly answered Jo, sorting the rosy handful she had
just swept up.

""",334271,334343,True
""" added Laurie, throwing half a dozen into Jo's lap.
""",334357,334411,True
"""

""",14688,14692,True
""" said Meg reprovingly, as she settled her cuffs, and
smoothed her hair, with which the wind had taken liberties.

""",334558,334674,True
"""

As she spoke, Jo bent over the leaves to hide the trembling of her lips;
for lately she had felt that Margaret was fast getting to be a woman,
and Laurie's secret made her dread the separation which must surely come
some time, and now seemed very near. He saw the trouble in her face, and
drew Meg's attention from it by asking quickly, """,334874,335215,True
"""

""",14688,14692,True
"""

""",14688,14692,True
""" said Laurie.

""",290800,290817,True
"""

""",14688,14692,True
""" muttered Jo, tying on her hat with a jerk.

""",335531,335578,True
""" asked Meg, looking surprised.

""",335582,335616,True
""" said Jo, frowning at Laurie, who was mutely warning her to
mind what she said.

""",335694,335777,True
""" observed Meg, walking on with
great dignity, while the others followed, laughing, whispering, skipping
stones, and """,335816,335934,True
""" as Meg said to herself, though she
might have been tempted to join them if she had not had her best dress
on.

For a week or two, Jo behaved so queerly that her sisters were quite
bewildered. She rushed to the door when the postman rang; was rude to
Mr. Brooke whenever they met; would sit looking at Meg with a woe-begone
face, occasionally jumping up to shake, and then to kiss her, in a very
mysterious manner; Laurie and she were always making signs to one
another, and talking about """,335957,336448,True
""" till the girls declared they
had both lost their wits. On the second Saturday after Jo got out of the
window, Meg, as she sat sewing at her window, was scandalized by the
sight of Laurie chasing Jo all over the garden, and finally capturing
her in Amy's bower. What went on there, Meg could not see; but shrieks
of laughter were heard, followed by the murmur of voices and a great
flapping of newspapers.

""",336462,336871,True
""" sighed Meg, as she watched the race with a disapproving face.

""",336946,337012,True
""" said Beth, who
had never betrayed that she was a little hurt at Jo's having secrets
with any one but her.

""",337065,337175,True
""" added Amy,
who sat making some new frills for herself, with her curls tied up in a
very becoming way,--two agreeable things, which made her feel unusually
elegant and ladylike.

In a few minutes Jo bounced in, laid herself on the sofa, and affected
to read.

    [Illustration: Jo laid herself on the sofa and affected to read]

""",337233,337565,True
""" asked Meg, with condescension.

""",337601,337636,True
""" returned Jo,
carefully keeping the name of the paper out of sight.

""",337687,337758,True
""" said Amy, in her most grown-up tone.

""",337834,337875,True
""" asked Beth, wondering why Jo kept her face behind the
sheet.

""",337891,337956,True
"""

""",14688,14692,True
""" said Meg.

With a loud """,338005,338031,True
""" and a long breath, Jo began to read very fast. The
girls listened with interest, for the tale was romantic, and somewhat
pathetic, as most of the characters died in the end.

""",338035,338213,True
""" was Amy's approving remark, as
Jo paused.

""",338252,338298,True
""" said Meg, wiping her eyes, for the """,338391,338429,True
""" was tragical.

""",338442,338460,True
""" asked Beth, who had caught a glimpse of Jo's face.

The reader suddenly sat up, cast away the paper, displaying a flushed
countenance, and, with a funny mixture of solemnity and excitement,
replied in a loud voice, """,338473,338691,True
"""

""",14688,14692,True
""" cried Meg, dropping her work.

""",338711,338745,True
""" said Amy critically.

""",338760,338785,True
""" and Beth ran to hug
her sister, and exult over this splendid success.

Dear me, how delighted they all were, to be sure! how Meg wouldn't
believe it till she saw the words, """,338832,339008,True
""" actually
printed in the paper; how graciously Amy criticised the artistic parts
of the story, and offered hints for a sequel, which unfortunately
couldn't be carried out, as the hero and heroine were dead; how Beth got
excited, and skipped and sung with joy; how Hannah came in to exclaim
""",339029,339321,True
